辞書,文境界,書字形（＝表層形）,語彙素,語彙素読み,品詞,語形(基本形),語彙素ID
,I,大きく,大きい,オオキイ,形容詞-一般,オオキイ,4563
,I,なる,成る,ナル,動詞-非自立可能,ナル,28061
,I,．,．,,補助記号-句点,,51
,I,これ,此れ,コレ,代名詞,コレ,13095
,I,は,は,ハ,助詞-係助詞,ハ,29321
,I,，,，,,補助記号-読点,,50
,I,T,Ｔ,ティー,記号-文字,ティー,24900
,I,F,Ｆ,エフ,記号-文字,エフ,3997
,I,値,値,チ,接尾辞-名詞的-一般,チ,23383
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,計算,計算,ケイサン,名詞-普通名詞-サ変可能,ケイサン,10944
,I,式,式,シキ,名詞-普通名詞-一般,シキ,15098
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,分母,分母,ブンボ,名詞-普通名詞-一般,ブンボ,33643
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,「,「,,補助記号-括弧開,,33
,I,すべて,全て,スベテ,名詞-普通名詞-副詞可能,スベテ,19398
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,単語,単語,タンゴ,名詞-普通名詞-一般,タンゴ,22806
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,出現,出現,シュツゲン,名詞-普通名詞-サ変可能,シュツゲン,16396
,I,回数,回数,カイスウ,名詞-普通名詞-一般,カイスウ,5773
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,和,和,ワ,名詞-普通名詞-一般,ワ,41103
,I,」,」,,補助記号-括弧閉,,34
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,とっ,取る,トル,動詞-一般,トル,26854
,I,て,て,テ,助詞-接続助詞,テ,24874
,I,いる,居る,イル,動詞-非自立可能,イル,2585
,I,こと,事,コト,名詞-普通名詞-一般,コト,12836
,I,から,から,カラ,助詞-格助詞,カラ,7219
,I,明白,明白,メイハク,形状詞-一般,メイハク,37319
,I,で,だ,ダ,助動詞,ダ,22916
,I,あろう,有る,アル,動詞-非自立可能,アル,1216
,I,．,．,,補助記号-句点,,51
,I,その,其の,ソノ,連体詞,ソノ,21394
,I,ため,為,タメ,名詞-普通名詞-副詞可能,タメ,22686
,I,，,，,,補助記号-読点,,50
,I,複数,複数,フクスウ,名詞-普通名詞-一般,フクスウ,32647
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,文書,文書,ブンショ,名詞-普通名詞-一般,ブンショ,33593
,I,から,から,カラ,助詞-格助詞,カラ,7219
,I,重要,重要,ジュウヨウ,形状詞-一般,ジュウヨウ,18245
,I,度,度,ド,名詞-普通名詞-助数詞可能,ド,26947
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,高い,高い,タカイ,形容詞-一般,タカイ,21995
,I,単語,単語,タンゴ,名詞-普通名詞-一般,タンゴ,22806
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,抽出,抽出,チュウシュツ,名詞-普通名詞-サ変可能,チュウシュツ,23821
,I,し,為る,スル,動詞-非自立可能,スル,19537
,I,て,て,テ,助詞-接続助詞,テ,24874
,I,絶対,絶対,ゼッタイ,名詞-普通名詞-副詞可能,ゼッタイ,20726
,I,評価,評価,ヒョウカ,名詞-普通名詞-サ変可能,ヒョウカ,31722
,I,で,で,デ,助詞-格助詞,デ,25518
,I,T,Ｔ,ティー,記号-文字,ティー,24900
,I,F,Ｆ,エフ,記号-文字,エフ,3997
,I,-,,,名詞,,　
,I,I,Ｉ,アイ,記号-文字,アイ,81
,I,D,Ｄ,ディー,記号-文字,ディー,25577
,I,F,Ｆ,エフ,記号-文字,エフ,3997
,I,値,値,チ,接尾辞-名詞的-一般,チ,23383
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,比較,比較,ヒカク,名詞-普通名詞-サ変可能,ヒカク,31139
,I,する,為る,スル,動詞-非自立可能,スル,19537
,I,場合,場合,バアイ,名詞-普通名詞-副詞可能,バアイ,30510
,I,，,，,,補助記号-読点,,50
,I,文書,文書,ブンショ,名詞-普通名詞-一般,ブンショ,33593
,I,ごと,毎,ゴト,接尾辞-名詞的-一般,ゴト,13517
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,単語,単語,タンゴ,名詞-普通名詞-一般,タンゴ,22806
,I,数,数,スウ,名詞-普通名詞-一般,スウ,18996
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,差,差,サ,名詞-普通名詞-一般,サ,13623
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,よる,因る,ヨル,動詞-一般,ヨル,39521
,I,影響,影響,エイキョウ,名詞-普通名詞-サ変可能,エイキョウ,3645
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,大きく,大きい,オオキイ,形容詞-一般,オオキイ,4563
,I,出,出る,デル,動詞-一般,デル,25728
,I,て,て,テ,助詞-接続助詞,テ,24874
,I,しまう,仕舞う,シマウ,動詞-非自立可能,シマウ,15738
,I,．,．,,補助記号-句点,,51
,I,そこ,其処,ソコ,代名詞,ソコ,21270
,I,で,で,デ,助詞-格助詞,デ,25518
,I,，,，,,補助記号-読点,,50
,I,文書,文書,ブンショ,名詞-普通名詞-一般,ブンショ,33593
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,単語,単語,タンゴ,名詞-普通名詞-一般,タンゴ,22806
,I,数,数,スウ,名詞-普通名詞-一般,スウ,18996
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,つい,つく,ツク,動詞-一般,ツク,24536
,I,て,て,テ,助詞-接続助詞,テ,24874
,I,標準,標準,ヒョウジュン,名詞-普通名詞-一般,ヒョウジュン,31754
,I,化,化,カ,接尾辞-名詞的-サ変可能,カ,5577
,I,する,為る,スル,動詞-非自立可能,スル,19537
,I,項,項,コウ,名詞-普通名詞-一般,コウ,11861
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,T,Ｔ,ティー,記号-文字,ティー,24900
,I,F,Ｆ,エフ,記号-文字,エフ,3997
,I,-,,,名詞,,　
,I,I,Ｉ,アイ,記号-文字,アイ,81
,I,D,Ｄ,ディー,記号-文字,ディー,25577
,I,F,Ｆ,エフ,記号-文字,エフ,3997
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,追加,追加,ツイカ,名詞-普通名詞-サ変可能,ツイカ,24331
,I,し,為る,スル,動詞-非自立可能,スル,19537
,I,た,た,タ,助動詞,タ,21642
,I,手法,手法,シュホウ,名詞-普通名詞-一般,シュホウ,16444
,I,で,だ,ダ,助動詞,ダ,22916
,I,ある,有る,アル,動詞-非自立可能,アル,1216
,I,Okapi,,,名詞,,　
,I, B,Ｂ,ビー,記号-文字,ビー,32144
,I,M,Ｍ,エム,記号-文字,エム,4042
,I,2,二,ニ,名詞-数詞,ニ,28181
,I,5,五,ゴ,名詞-数詞,ゴ,13327
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,Stephen,,,名詞,,　
,I, E,Ｅ,イー,記号-文字,イー,2868
,I,.,．,,補助記号-句点,,51
,I,Robertson,,,名詞,,　
,I,，,，,,補助記号-読点,,50
,I,Karen,,,名詞,,　
,I,Spärck,,,名詞,,　
,I,Jones,,,名詞,,　
,I,ら,等,ラ,接尾辞-名詞的-一般,ラ,39572
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,よっ,因る,ヨル,動詞-一般,ヨル,39521
,I,て,て,テ,助詞-接続助詞,テ,24874
,I,提案,提案,テイアン,名詞-普通名詞-サ変可能,テイアン,24934
,I,さ,為る,スル,動詞-非自立可能,スル,19537
,I,れ,れる,レル,助動詞,レル,40741
,I,た,た,タ,助動詞,タ,21642
,I,．,．,,補助記号-句点,,51
,B,:n:O,Ｏ,オー,記号-文字,オー,5486
,I,k,Ｋ,ケー,記号-文字,ケー,11455
,I,a,Ａ,エー,記号-文字,エー,4296
,I,p,Ｐ,ピー,記号-文字,ピー,32239
,I,i,Ｉ,アイ,記号-文字,アイ,81
,I, B,Ｂ,ビー,記号-文字,ビー,32144
,I,M,Ｍ,エム,記号-文字,エム,4042
,I,2,二,ニ,名詞-数詞,ニ,28181
,I,5,五,ゴ,名詞-数詞,ゴ,13327
,I,と,と,ト,助詞-格助詞,ト,25826
,I,は,は,ハ,助詞-係助詞,ハ,29321
,B,:n:O,Ｏ,オー,記号-文字,オー,5486
,I,k,Ｋ,ケー,記号-文字,ケー,11455
,I,a,Ａ,エー,記号-文字,エー,4296
,I,p,Ｐ,ピー,記号-文字,ピー,32239
,I,i,Ｉ,アイ,記号-文字,アイ,81
,I, B,Ｂ,ビー,記号-文字,ビー,32144
,I,M,Ｍ,エム,記号-文字,エム,4042
,I,2,二,ニ,名詞-数詞,ニ,28181
,I,5,五,ゴ,名詞-数詞,ゴ,13327
,I,は,は,ハ,助詞-係助詞,ハ,29321
,I,T,Ｔ,ティー,記号-文字,ティー,24900
,I,F,Ｆ,エフ,記号-文字,エフ,3997
,I,-,,,名詞,,　
,I,I,Ｉ,アイ,記号-文字,アイ,81
,I,D,Ｄ,ディー,記号-文字,ディー,25577
,I,F,Ｆ,エフ,記号-文字,エフ,3997
,I,と,と,ト,助詞-格助詞,ト,25826
,I,同様,同様,ドウヨウ,形状詞-一般,ドウヨウ,27172
,I,に,だ,ダ,助動詞,ダ,22916
,I,文書,文書,ブンショ,名詞-普通名詞-一般,ブンショ,33593
,I,内,内,ナイ,接尾辞-名詞的-一般,ナイ,27441
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,出現,出現,シュツゲン,名詞-普通名詞-サ変可能,シュツゲン,16396
,I,する,為る,スル,動詞-非自立可能,スル,19537
,I,単語,単語,タンゴ,名詞-普通名詞-一般,タンゴ,22806
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,つい,つく,ツク,動詞-一般,ツク,24536
,I,て,て,テ,助詞-接続助詞,テ,24874
,I,その,其の,ソノ,連体詞,ソノ,21394
,I,単語,単語,タンゴ,名詞-普通名詞-一般,タンゴ,22806
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,重要,重要,ジュウヨウ,形状詞-一般,ジュウヨウ,18245
,I,度,度,ド,名詞-普通名詞-助数詞可能,ド,26947
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,算出,算出,サンシュツ,名詞-普通名詞-サ変可能,サンシュツ,14579
,I,する,為る,スル,動詞-非自立可能,スル,19537
,I,手法,手法,シュホウ,名詞-普通名詞-一般,シュホウ,16444
,I,で,だ,ダ,助動詞,ダ,22916
,I,あり,有る,アル,動詞-非自立可能,アル,1216
,I,，,，,,補助記号-読点,,50
,I,一般,一般,イッパン,名詞-普通名詞-一般,イッパン,2255
,I,的,的,テキ,接尾辞-形状詞的,テキ,25076
,I,に,だ,ダ,助動詞,ダ,22916
,I,T,Ｔ,ティー,記号-文字,ティー,24900
,I,F,Ｆ,エフ,記号-文字,エフ,3997
,I,-,,,名詞,,　
,I,I,Ｉ,アイ,記号-文字,アイ,81
,I,D,Ｄ,ディー,記号-文字,ディー,25577
,I,F,Ｆ,エフ,記号-文字,エフ,3997
,I,より,より,ヨリ,助詞-格助詞,ヨリ,39501
,I,良い,良い,ヨイ,形容詞-非自立可能,ヨイ,38988
,I,結果,結果,ケッカ,名詞-普通名詞-副詞可能,ケッカ,11114
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,得,得る,エル,動詞-非自立可能,エル,4108
,I,られる,られる,ラレル,助動詞,ラレル,39787
,I,と,と,ト,助詞-格助詞,ト,25826
,I,さ,為る,スル,動詞-非自立可能,スル,19537
,I,れ,れる,レル,助動詞,レル,40741
,I,て,て,テ,助詞-接続助詞,テ,24874
,I,いる,居る,イル,動詞-非自立可能,イル,2585
,I,．,．,,補助記号-句点,,51
,I,T,Ｔ,ティー,記号-文字,ティー,24900
,I,F,Ｆ,エフ,記号-文字,エフ,3997
,I,-,,,名詞,,　
,I,I,Ｉ,アイ,記号-文字,アイ,81
,I,D,Ｄ,ディー,記号-文字,ディー,25577
,I,F,Ｆ,エフ,記号-文字,エフ,3997
,I,で,で,デ,助詞-格助詞,デ,25518
,I,使用,使用,シヨウ,名詞-普通名詞-サ変可能,シヨウ,17084
,I,し,為る,スル,動詞-非自立可能,スル,19537
,I,た,た,タ,助動詞,タ,21642
,I,２,二,フタ,名詞-数詞,フタ,32850
,I,つ,つ,ツ,接尾辞-名詞的-助数詞,ツ,24322
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,情報,情報,ジョウホウ,名詞-普通名詞-一般,ジョウホウ,18630
,I,(,（,,補助記号-括弧開,,46
,I,T,Ｔ,ティー,記号-文字,ティー,24900
,I,F,Ｆ,エフ,記号-文字,エフ,3997
,I,値,値,チ,接尾辞-名詞的-一般,チ,23383
,I,，,，,,補助記号-読点,,50
,I,I,Ｉ,アイ,記号-文字,アイ,81
,I,D,Ｄ,ディー,記号-文字,ディー,25577
,I,F,Ｆ,エフ,記号-文字,エフ,3997
,I,値,値,チ,接尾辞-名詞的-一般,チ,23383
,I,),）,,補助記号-括弧閉,,49
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,加え,加える,クワエル,動詞-一般,クワエル,10636
,I,，,，,,補助記号-読点,,50
,I,文書,文書,ブンショ,名詞-普通名詞-一般,ブンショ,33593
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,含ま,含む,フクム,動詞-一般,フクム,32685
,I,れる,れる,レル,助動詞,レル,40741
,I,総,総,ソウ,接頭辞,ソウ,20947
,I,単語,単語,タンゴ,名詞-普通名詞-一般,タンゴ,22806
,I,数,数,スウ,名詞-普通名詞-一般,スウ,18996
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,関する,関する,カンスル,動詞-一般,カンスル,7663
,I,情報,情報,ジョウホウ,名詞-普通名詞-一般,ジョウホウ,18630
,I,（,（,,補助記号-括弧開,,46
,I,D,Ｄ,ディー,記号-文字,ディー,25577
,I,L,Ｌ,エル,記号-文字,エル,4109
,I,値,値,チ,接尾辞-名詞的-一般,チ,23383
,I,）,）,,補助記号-括弧閉,,49
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,用いる,用いる,モチイル,動詞-一般,モチイル,37748
,I,．,．,,補助記号-句点,,51
,B,　,　,,空白,,23
,I,・,・,,補助記号-一般,,44
,I,単語,単語,タンゴ,名詞-普通名詞-一般,タンゴ,22806
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,出現,出現,シュツゲン,名詞-普通名詞-サ変可能,シュツゲン,16396
,I,頻度,頻度,ヒンド,名詞-普通名詞-一般,ヒンド,31957
,I,(,（,,補助記号-括弧開,,46
,I,T,Ｔ,ティー,記号-文字,ティー,24900
,I,F,Ｆ,エフ,記号-文字,エフ,3997
,I,値,値,チ,接尾辞-名詞的-一般,チ,23383
,I,),）,,補助記号-括弧閉,,49
,B,　,　,,空白,,23
,I,・,・,,補助記号-一般,,44
,I,単語,単語,タンゴ,名詞-普通名詞-一般,タンゴ,22806
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,逆,逆,ギャク,名詞-普通名詞-形状詞可能,ギャク,9839
,I,文書,文書,ブンショ,名詞-普通名詞-一般,ブンショ,33593
,I,頻度,頻度,ヒンド,名詞-普通名詞-一般,ヒンド,31957
,I,(,（,,補助記号-括弧開,,46
,I,I,Ｉ,アイ,記号-文字,アイ,81
,I,D,Ｄ,ディー,記号-文字,ディー,25577
,I,F,Ｆ,エフ,記号-文字,エフ,3997
,I,値,値,チ,接尾辞-名詞的-一般,チ,23383
,I,),）,,補助記号-括弧閉,,49
,B,　,　,,空白,,23
,I,・,・,,補助記号-一般,,44
,I,文書,文書,ブンショ,名詞-普通名詞-一般,ブンショ,33593
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,総,総,ソウ,接頭辞,ソウ,20947
,I,単語,単語,タンゴ,名詞-普通名詞-一般,タンゴ,22806
,I,数,数,スウ,名詞-普通名詞-一般,スウ,18996
,I,(,（,,補助記号-括弧開,,46
,I,D,Ｄ,ディー,記号-文字,ディー,25577
,I,L,Ｌ,エル,記号-文字,エル,4109
,I,値,値,チ,接尾辞-名詞的-一般,チ,23383
,I,),）,,補助記号-括弧閉,,49
,B,それぞれ,其々,ソレゾレ,名詞-普通名詞-副詞可能,ソレゾレ,21463
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,つい,つく,ツク,動詞-一般,ツク,24536
,I,て,て,テ,助詞-接続助詞,テ,24874
,I,，,，,,補助記号-読点,,50
,I,その,其の,ソノ,連体詞,ソノ,21394
,I,値,値,アタイ,名詞-普通名詞-サ変可能,アタイ,724
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,表す,表わす,アラワス,動詞-一般,アラワス,1169
,I,意味,意味,イミ,名詞-普通名詞-サ変可能,イミ,2492
,I,と,と,ト,助詞-格助詞,ト,25826
,I,計算,計算,ケイサン,名詞-普通名詞-サ変可能,ケイサン,10944
,I,式,式,シキ,名詞-普通名詞-一般,シキ,15098
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,確認,確認,カクニン,名詞-普通名詞-サ変可能,カクニン,6217
,I,しよう,為る,スル,動詞-非自立可能,スル,19537
,I,．,．,,補助記号-句点,,51
,I,先,先,サキ,名詞-普通名詞-副詞可能,サキ,13950
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,述べ,述べる,ノベル,動詞-一般,ノベル,29195
,I,て,て,テ,助詞-接続助詞,テ,24874
,I,おく,置く,オク,動詞-非自立可能,オク,4811
,I,が,が,ガ,助詞-接続助詞,ガ,7888
,I,，,，,,補助記号-読点,,50
,I,I,Ｉ,アイ,記号-文字,アイ,81
,I,D,Ｄ,ディー,記号-文字,ディー,25577
,I,F,Ｆ,エフ,記号-文字,エフ,3997
,I,値,値,チ,接尾辞-名詞的-一般,チ,23383
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,算出,算出,サンシュツ,名詞-普通名詞-サ変可能,サンシュツ,14579
,I,式,式,シキ,名詞-普通名詞-一般,シキ,15098
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,T,Ｔ,ティー,記号-文字,ティー,24900
,I,F,Ｆ,エフ,記号-文字,エフ,3997
,I,-,,,名詞,,　
,I,I,Ｉ,アイ,記号-文字,アイ,81
,I,D,Ｄ,ディー,記号-文字,ディー,25577
,I,F,Ｆ,エフ,記号-文字,エフ,3997
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,場合,場合,バアイ,名詞-普通名詞-副詞可能,バアイ,30510
,I,と,と,ト,助詞-格助詞,ト,25826
,I,異なる,異なる,コトナル,動詞-一般,コトナル,12854
,I,ため,為,タメ,名詞-普通名詞-副詞可能,タメ,22686
,I,注意,注意,チュウイ,名詞-普通名詞-サ変可能,チュウイ,23750
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,必要,必要,ヒツヨウ,名詞-普通名詞-形状詞可能,ヒツヨウ,31473
,I,で,だ,ダ,助動詞,ダ,22916
,I,ある,有る,アル,動詞-非自立可能,アル,1216
,I,．,．,,補助記号-句点,,51
,B,:n:T,Ｔ,ティー,記号-文字,ティー,24900
,I,F,Ｆ,エフ,記号-文字,エフ,3997
,I,(,（,,補助記号-括弧開,,46
,I,Term,,,名詞,,　
,I,Frequency,,,名詞,,　
,I,),）,,補助記号-括弧閉,,49
,I,値,値,チ,接尾辞-名詞的-一般,チ,23383
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,意味,意味,イミ,名詞-普通名詞-サ変可能,イミ,2492
,I,と,と,ト,助詞-格助詞,ト,25826
,I,計算,計算,ケイサン,名詞-普通名詞-サ変可能,ケイサン,10944
,I,式,式,シキ,名詞-普通名詞-一般,シキ,15098
,I,(,（,,補助記号-括弧開,,46
,I,O,Ｏ,オー,記号-文字,オー,5486
,I,k,Ｋ,ケー,記号-文字,ケー,11455
,I,a,Ａ,エー,記号-文字,エー,4296
,I,p,Ｐ,ピー,記号-文字,ピー,32239
,I,i,Ｉ,アイ,記号-文字,アイ,81
,I, B,Ｂ,ビー,記号-文字,ビー,32144
,I,M,Ｍ,エム,記号-文字,エム,4042
,I,2,二,ニ,名詞-数詞,ニ,28181
,I,5,五,ゴ,名詞-数詞,ゴ,13327
,I,),）,,補助記号-括弧閉,,49
,B,:n:T,Ｔ,ティー,記号-文字,ティー,24900
,I,F,Ｆ,エフ,記号-文字,エフ,3997
,I,値,値,チ,接尾辞-名詞的-一般,チ,23383
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,つい,つく,ツク,動詞-一般,ツク,24536
,I,て,て,テ,助詞-接続助詞,テ,24874
,I,は,は,ハ,助詞-係助詞,ハ,29321
,I,T,Ｔ,ティー,記号-文字,ティー,24900
,I,F,Ｆ,エフ,記号-文字,エフ,3997
,I,-,,,名詞,,　
,I,I,Ｉ,アイ,記号-文字,アイ,81
,I,D,Ｄ,ディー,記号-文字,ディー,25577
,I,F,Ｆ,エフ,記号-文字,エフ,3997
,I,と,と,ト,助詞-格助詞,ト,25826
,I,同じ,同じ,オナジ,連体詞,オナジ,5118
,I,意味,意味,イミ,名詞-普通名詞-サ変可能,イミ,2492
,I,，,，,,補助記号-読点,,50
,I,計算,計算,ケイサン,名詞-普通名詞-サ変可能,ケイサン,10944
,I,式,式,シキ,名詞-普通名詞-一般,シキ,15098
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,ため,為,タメ,名詞-普通名詞-副詞可能,タメ,22686
,I,説明,説明,セツメイ,名詞-普通名詞-サ変可能,セツメイ,20280
,I,は,は,ハ,助詞-係助詞,ハ,29321
,I,割愛,割愛,カツアイ,名詞-普通名詞-サ変可能,カツアイ,6777
,I,する,為る,スル,動詞-非自立可能,スル,19537
,I,．,．,,補助記号-句点,,51
,I, 　,　,,空白,,23
,I,⇒,⇒,,補助記号-一般,,86318
,I,T,Ｔ,ティー,記号-文字,ティー,24900
,I,F,Ｆ,エフ,記号-文字,エフ,3997
,I,(,（,,補助記号-括弧開,,46
,I,Term,,,名詞,,　
,I,Frequency,,,名詞,,　
,I,),）,,補助記号-括弧閉,,49
,I,値,値,チ,接尾辞-名詞的-一般,チ,23383
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,意味,意味,イミ,名詞-普通名詞-サ変可能,イミ,2492
,I,と,と,ト,助詞-格助詞,ト,25826
,I,計算,計算,ケイサン,名詞-普通名詞-サ変可能,ケイサン,10944
,I,式,式,シキ,名詞-普通名詞-一般,シキ,15098
,B,:n:I,Ｉ,アイ,記号-文字,アイ,81
,I,D,Ｄ,ディー,記号-文字,ディー,25577
,I,F,Ｆ,エフ,記号-文字,エフ,3997
,I,(,（,,補助記号-括弧開,,46
,I,Inverse,,,名詞,,　
,I,Document,,,名詞,,　
,I,Frequency,,,名詞,,　
,I,),）,,補助記号-括弧閉,,49
,I,値,値,チ,接尾辞-名詞的-一般,チ,23383
,I,の,の,ノ,助詞-格助詞,ノ,28989
