辞書,文境界,書字形（＝表層形）,語彙素,語彙素読み,品詞,語形(基本形),語彙素ID
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,脆弱,脆弱,ゼイジャク,名詞-普通名詞-形状詞可能,ゼイジャク,20701
,I,性,性,セイ,接尾辞-名詞的-一般,セイ,19682
,I,と,と,ト,助詞-格助詞,ト,25826
,I,暗号,暗号,アンゴウ,名詞-普通名詞-一般,アンゴウ,1344
,I,化,化,カ,接尾辞-名詞的-サ変可能,カ,5577
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,欠如,欠如,ケツジョ,名詞-普通名詞-サ変可能,ケツジョ,11183
,B,DeepSeek,,,名詞,,　
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,モバイル,モビール-mobile,モビール,名詞-普通名詞-一般,モバイル,104753
,I,アプリ,アプリ-application,アプリ,名詞-普通名詞-一般,アプリ,120757
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,は,は,ハ,助詞-係助詞,ハ,29321
,I,、,、,,補助記号-読点,,24
,I,ユーザー,ユーザー-user,ユーザー,名詞-普通名詞-一般,ユーザー,38965
,I,情報,情報,ジョウホウ,名詞-普通名詞-一般,ジョウホウ,18630
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,危険,危険,キケン,名詞-普通名詞-形状詞可能,キケン,8422
,I,に,だ,ダ,助動詞,ダ,22916
,I,さらす,晒す,サラス,動詞-一般,サラス,14444
,I,可能,可能,カノウ,形状詞-一般,カノウ,6969
,I,性,性,セイ,接尾辞-名詞的-一般,セイ,19682
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,ある,有る,アル,動詞-非自立可能,アル,1216
,I,、,、,,補助記号-読点,,24
,I,複数,複数,フクスウ,名詞-普通名詞-一般,フクスウ,32647
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,脆弱,脆弱,ゼイジャク,名詞-普通名詞-形状詞可能,ゼイジャク,20701
,I,性,性,セイ,接尾辞-名詞的-一般,セイ,19682
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,存在,存在,ソンザイ,名詞-普通名詞-サ変可能,ソンザイ,21491
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,指摘,指摘,シテキ,名詞-普通名詞-サ変可能,シテキ,15569
,I,さ,為る,スル,動詞-非自立可能,スル,19537
,I,れ,れる,レル,助動詞,レル,40741
,I,て,て,テ,助詞-接続助詞,テ,24874
,I,い,居る,イル,動詞-非自立可能,イル,2585
,I,ます,ます,マス,助動詞,マス,35697
,I,。,。,,補助記号-句点,,25
,B,:n:●,●,,補助記号-一般,,20
,I,暗号,暗号,アンゴウ,名詞-普通名詞-一般,アンゴウ,1344
,I,化,化,カ,接尾辞-名詞的-サ変可能,カ,5577
,I,さ,為る,スル,動詞-非自立可能,スル,19537
,I,れ,れる,レル,助動詞,レル,40741
,I,て,て,テ,助詞-接続助詞,テ,24874
,I,い,居る,イル,動詞-非自立可能,イル,2585
,I,ない,ない,ナイ,助動詞,ナイ,27438
,I,データ,データ-data,データ,名詞-普通名詞-一般,データ,25819
,I,送信,送信,ソウシン,名詞-普通名詞-サ変可能,ソウシン,21061
,I,：,：,,補助記号-一般,,53
,I,DeepSeek,,,名詞,,　
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,i,Ｉ,アイ,記号-文字,アイ,81
,I,O,Ｏ,オー,記号-文字,オー,5486
,I,S,Ｓ,エス,記号-文字,エス,3819
,I,アプリ,アプリ-application,アプリ,名詞-普通名詞-一般,アプリ,120757
,I,で,で,デ,助詞-格助詞,デ,25518
,I,は,は,ハ,助詞-係助詞,ハ,29321
,I,、,、,,補助記号-読点,,24
,I,A,Ａ,エー,記号-文字,エー,4296
,I,p,Ｐ,ピー,記号-文字,ピー,32239
,I,p,Ｐ,ピー,記号-文字,ピー,32239
,I,Transport,,,名詞,,　
,I,Security,,,名詞,,　
,I,（,（,,補助記号-括弧開,,46
,I,A,Ａ,エー,記号-文字,エー,4296
,I,T,Ｔ,ティー,記号-文字,ティー,24900
,I,S,Ｓ,エス,記号-文字,エス,3819
,I,）,）,,補助記号-括弧閉,,49
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,無効,無効,ムコウ,名詞-普通名詞-形状詞可能,ムコウ,37058
,I,化,化,カ,接尾辞-名詞的-サ変可能,カ,5577
,I,し,為る,スル,動詞-非自立可能,スル,19537
,I,て,て,テ,助詞-接続助詞,テ,24874
,I,おり,居る,オル,動詞-非自立可能,オル,5360
,I,、,、,,補助記号-読点,,24
,I,暗号,暗号,アンゴウ,名詞-普通名詞-一般,アンゴウ,1344
,I,化,化,カ,接尾辞-名詞的-サ変可能,カ,5577
,I,さ,為る,スル,動詞-非自立可能,スル,19537
,I,れ,れる,レル,助動詞,レル,40741
,I,て,て,テ,助詞-接続助詞,テ,24874
,I,い,居る,イル,動詞-非自立可能,イル,2585
,I,ない,ない,ナイ,助動詞,ナイ,27438
,I,データ,データ-data,データ,名詞-普通名詞-一般,データ,25819
,I,送信,送信,ソウシン,名詞-普通名詞-サ変可能,ソウシン,21061
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,インターネット,インターネット-internet,インターネット,名詞-普通名詞-一般,インターネット,2776
,I,上,上,ジョウ,接尾辞-名詞的-副詞可能,ジョウ,18467
,I,で,で,デ,助詞-格助詞,デ,25518
,I,行わ,行う,オコナウ,動詞-一般,オコナウ,4875
,I,れ,れる,レル,助動詞,レル,40741
,I,て,て,テ,助詞-接続助詞,テ,24874
,I,いる,居る,イル,動詞-非自立可能,イル,2585
,I,。,。,,補助記号-句点,,25
,B,:n:●,●,,補助記号-一般,,20
,I,認証,認証,ニンショウ,名詞-普通名詞-サ変可能,ニンショウ,28647
,I,情報,情報,ジョウホウ,名詞-普通名詞-一般,ジョウホウ,18630
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,不,不,フ,接頭辞,フ,32288
,I,適切,適切,テキセツ,形状詞-一般,テキセツ,25101
,I,な,だ,ダ,助動詞,ダ,22916
,I,保存,保存,ホゾン,名詞-普通名詞-サ変可能,ホゾン,34717
,I,：,：,,補助記号-一般,,53
,I,ユーザー,ユーザー-user,ユーザー,名詞-普通名詞-一般,ユーザー,38965
,I,名,名,メイ,名詞-普通名詞-助数詞可能,メイ,37248
,I,や,や,ヤ,助詞-副助詞,ヤ,38083
,I,パスワード,パスワード,パスワード,名詞-普通名詞-一般,パスワード,30950
,I,など,など,ナド,助詞-副助詞,ナド,27905
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,情報,情報,ジョウホウ,名詞-普通名詞-一般,ジョウホウ,18630
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,暗号,暗号,アンゴウ,名詞-普通名詞-一般,アンゴウ,1344
,I,化,化,カ,接尾辞-名詞的-サ変可能,カ,5577
,I,さ,為る,スル,動詞-非自立可能,スル,19537
,I,れ,れる,レル,助動詞,レル,40741
,I,ない,ない,ナイ,助動詞,ナイ,27438
,I,状態,状態,ジョウタイ,名詞-普通名詞-一般,ジョウタイ,18578
,I,で,で,デ,助詞-格助詞,デ,25518
,I,保存,保存,ホゾン,名詞-普通名詞-サ変可能,ホゾン,34717
,I,さ,為る,スル,動詞-非自立可能,スル,19537
,I,れ,れる,レル,助動詞,レル,40741
,I,て,て,テ,助詞-接続助詞,テ,24874
,I,おり,居る,オル,動詞-非自立可能,オル,5360
,I,、,、,,補助記号-読点,,24
,I,情報,情報,ジョウホウ,名詞-普通名詞-一般,ジョウホウ,18630
,I,窃取,窃取,セッシュ,名詞-普通名詞-サ変可能,セッシュ,20199
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,リスク,リスク-risk,リスク,名詞-普通名詞-一般,リスク,39979
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,ある,有る,アル,動詞-非自立可能,アル,1216
,I,。,。,,補助記号-句点,,25
,B,:n:DeepSeek,,,名詞,,　
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,提供,提供,テイキョウ,名詞-普通名詞-サ変可能,テイキョウ,24954
,I,する,為る,スル,動詞-非自立可能,スル,19537
,I,A,Ａ,エー,記号-文字,エー,4296
,I,I,Ｉ,アイ,記号-文字,アイ,81
,I,サービス,サービス-service,サービス,名詞-普通名詞-サ変可能,サービス,14744
,I,は,は,ハ,助詞-係助詞,ハ,29321
,I,、,、,,補助記号-読点,,24
,I,データ,データ-data,データ,名詞-普通名詞-一般,データ,25819
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,取り扱い,取り扱い,トリアツカイ,名詞-普通名詞-一般,トリアツカイ,26757
,I,や,や,ヤ,助詞-副助詞,ヤ,38083
,I,セキュリティ,セキュリティー-security,セキュリティー,名詞-普通名詞-一般,セキュリティ,20122
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,面,面,メン,名詞-普通名詞-助数詞可能,メン,37513
,I,で,で,デ,助詞-格助詞,デ,25518
,I,、,、,,補助記号-読点,,24
,I,現,現,ゲン,接頭辞,ゲン,11618
,I,時点,時点,ジテン,名詞-普通名詞-一般,ジテン,17995
,I,で,で,デ,助詞-格助詞,デ,25518
,I,は,は,ハ,助詞-係助詞,ハ,29321
,I,多く,多く,オオク,名詞-普通名詞-副詞可能,オオク,4565
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,課題,課題,カダイ,名詞-普通名詞-一般,カダイ,6696
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,あり,有る,アル,動詞-非自立可能,アル,1216
,I,ます,ます,マス,助動詞,マス,35697
,I,。,。,,補助記号-句点,,25
,I,特に,特に,トクニ,副詞,トクニ,26323
,I,企業,企業,キギョウ,名詞-普通名詞-一般,キギョウ,8392
,I,や,や,ヤ,助詞-副助詞,ヤ,38083
,I,組織,組織,ソシキ,名詞-普通名詞-サ変可能,ソシキ,21295
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,導入,導入,ドウニュウ,名詞-普通名詞-サ変可能,ドウニュウ,27142
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,検討,検討,ケントウ,名詞-普通名詞-サ変可能,ケントウ,11403
,I,する,為る,スル,動詞-非自立可能,スル,19537
,I,際,際,サイ,名詞-普通名詞-副詞可能,サイ,13640
,I,は,は,ハ,助詞-係助詞,ハ,29321
,I,、,、,,補助記号-読点,,24
,I,コンプライアンス,コンプライアンス-compliance,コンプライアンス,名詞-普通名詞-一般,コンプライアンス,42398
,I,や,や,ヤ,助詞-副助詞,ヤ,38083
,I,情報,情報,ジョウホウ,名詞-普通名詞-一般,ジョウホウ,18630
,I,セキュリティ,セキュリティー-security,セキュリティー,名詞-普通名詞-一般,セキュリティ,20122
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,観点,観点,カンテン,名詞-普通名詞-一般,カンテン,7733
,I,から,から,カラ,助詞-格助詞,カラ,7219
,I,、,、,,補助記号-読点,,24
,I,慎重,慎重,シンチョウ,名詞-普通名詞-形状詞可能,シンチョウ,17466
,I,な,だ,ダ,助動詞,ダ,22916
,I,判断,判断,ハンダン,名詞-普通名詞-サ変可能,ハンダン,30405
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,必要,必要,ヒツヨウ,名詞-普通名詞-形状詞可能,ヒツヨウ,31473
,I,です,です,デス,助動詞,デス,25653
,I,。,。,,補助記号-句点,,25
,B,:n:DeepSeek,,,名詞,,　
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,主な,主な,オモナ,連体詞,オモナ,5275
,I,A,Ａ,エー,記号-文字,エー,4296
,I,I,Ｉ,アイ,記号-文字,アイ,81
,I,モデル,モデル-model,モデル,名詞-普通名詞-一般,モデル,37817
,I,と,と,ト,助詞-格助詞,ト,25826
,I,プラン,プラン-plan,プラン,名詞-普通名詞-一般,プラン,33714
,B,:n::n:DeepSeek,,,名詞,,　
,I,は,は,ハ,助詞-係助詞,ハ,29321
,I,、,、,,補助記号-読点,,24
,I,オープン,オープン-open,オープン,名詞-普通名詞-サ変形状詞可能,オープン,5554
,I,ソース,ソース-sauce,ソース,名詞-普通名詞-一般,ソース,83327
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,A,Ａ,エー,記号-文字,エー,4296
,I,I,Ｉ,アイ,記号-文字,アイ,81
,I,モデル,モデル-model,モデル,名詞-普通名詞-一般,モデル,37817
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,多数,多数,タスウ,名詞-普通名詞-副詞可能,タスウ,22296
,I,提供,提供,テイキョウ,名詞-普通名詞-サ変可能,テイキョウ,24954
,I,し,為る,スル,動詞-非自立可能,スル,19537
,I,て,て,テ,助詞-接続助詞,テ,24874
,I,い,居る,イル,動詞-非自立可能,イル,2585
,I,ます,ます,マス,助動詞,マス,35697
,I,。,。,,補助記号-句点,,25
,B,:n:以下,以下,イカ,名詞-普通名詞-一般,イカ,1611
,I,は,は,ハ,助詞-係助詞,ハ,29321
,I,主要,主要,シュヨウ,形状詞-一般,シュヨウ,16451
,I,な,だ,ダ,助動詞,ダ,22916
,I,モデル,モデル-model,モデル,名詞-普通名詞-一般,モデル,37817
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,概要,概要,ガイヨウ,名詞-普通名詞-一般,ガイヨウ,7973
,I,です,です,デス,助動詞,デス,25653
,I,。,。,,補助記号-句点,,25
,B,:n:DeepSeek,,,名詞,,　
,I,Coder,,,名詞,,　
,B,（,（,,補助記号-括弧開,,46
,I,2,二,ニ,名詞-数詞,ニ,28181
,I,0,ゼロ-zero,ゼロ,名詞-数詞,ゼロ,20754
,I,2,二,ニ,名詞-数詞,ニ,28181
,I,3,三,サン,名詞-数詞,サン,14499
,I,年,年,ネン,名詞-普通名詞-助数詞可能,ネン,28927
,I,1,一,イチ,名詞-数詞,イチ,2050
,I,1,一,イチ,名詞-数詞,イチ,2050
,I,月,月,ガツ,名詞-普通名詞-助数詞可能,ガツ,8121
,I,）,）,,補助記号-括弧閉,,49
,I, ●,●,,補助記号-一般,,20
,I,ソフトウェア,ソフトウェア-software,ソフトウェア,名詞-普通名詞-一般,ソフトウェア,21417
,I,開発,開発,カイハツ,名詞-普通名詞-サ変可能,カイハツ,5876
,I,者,者,シャ,接尾辞-名詞的-一般,シャ,15852
,I,向け,向け,ムケ,接尾辞-名詞的-一般,ムケ,37047
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,設計,設計,セッケイ,名詞-普通名詞-サ変可能,セッケイ,20184
,I,さ,為る,スル,動詞-非自立可能,スル,19537
,I,れ,れる,レル,助動詞,レル,40741
,I,た,た,タ,助動詞,タ,21642
,I,A,Ａ,エー,記号-文字,エー,4296
,I,I,Ｉ,アイ,記号-文字,アイ,81
,I,モデル,モデル-model,モデル,名詞-普通名詞-一般,モデル,37817
,B,●,●,,補助記号-一般,,20
,I,8,八,ハチ,名詞-数詞,ハチ,29802
,I,0,ゼロ-zero,ゼロ,名詞-数詞,ゼロ,20754
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,超える,越える,コエル,動詞-一般,コエル,12463
,I,プログラミング,プログラミング-programming,プログラミング,名詞-普通名詞-サ変可能,プログラミング,43535
,I,言語,言語,ゲンゴ,名詞-普通名詞-一般,ゲンゴ,11660
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,対応,対応,タイオウ,名詞-普通名詞-サ変可能,タイオウ,21679
,B,●,●,,補助記号-一般,,20
,I,HumanEval,,,名詞,,　
,I,、,、,,補助記号-読点,,24
,I,MBPP,,,名詞,,　
,I,、,、,,補助記号-読点,,24
,I,D,Ｄ,ディー,記号-文字,ディー,25577
,I,S,Ｓ,エス,記号-文字,エス,3819
,I,-,,,名詞,,　
,I,1000,,,名詞,,　
,I,など,など,ナド,助詞-副助詞,ナド,27905
,I,で,で,デ,助詞-格助詞,デ,25518
,I,高い,高い,タカイ,形容詞-一般,タカイ,21995
,I,スコア,スコア-score,スコア,名詞-普通名詞-一般,スコア,19147
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,記録,記録,キロク,名詞-普通名詞-サ変可能,キロク,9575
,B,●,●,,補助記号-一般,,20
,I,高速,高速,コウソク,名詞-普通名詞-形状詞可能,コウソク,12195
,I,な,だ,ダ,助動詞,ダ,22916
,I,コード,コード-code,コード,名詞-普通名詞-一般,コード,13308
,I,補完,補完,ホカン,名詞-普通名詞-サ変可能,ホカン,34607
,I,、,、,,補助記号-読点,,24
,I,複雑,複雑,フクザツ,名詞-普通名詞-形状詞可能,フクザツ,32623
,I,な,だ,ダ,助動詞,ダ,22916
,I,コード,コード-code,コード,名詞-普通名詞-一般,コード,13308
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,エラー,エラー-error,エラー,名詞-普通名詞-サ変可能,エラー,4088
,I,修正,修正,シュウセイ,名詞-普通名詞-サ変可能,シュウセイ,16143
,I,、,、,,補助記号-読点,,24
,I,コード,コード-code,コード,名詞-普通名詞-一般,コード,13308
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,最適,最適,サイテキ,形状詞-一般,サイテキ,13780
,I,化,化,カ,接尾辞-名詞的-サ変可能,カ,5577
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,優れ,優れる,スグレル,動詞-一般,スグレル,19137
,I,た,た,タ,助動詞,タ,21642
,I,能力,能力,ノウリョク,名詞-普通名詞-一般,ノウリョク,29073
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,発揮,発揮,ハッキ,名詞-普通名詞-サ変可能,ハッキ,29834
,B,DeepSeek,,,名詞,,　
,I, L,Ｌ,エル,記号-文字,エル,4109
,I,L,Ｌ,エル,記号-文字,エル,4109
,I,M,Ｍ,エム,記号-文字,エム,4042
,B,（,（,,補助記号-括弧開,,46
,I,2,二,ニ,名詞-数詞,ニ,28181
,I,0,ゼロ-zero,ゼロ,名詞-数詞,ゼロ,20754
,I,2,二,ニ,名詞-数詞,ニ,28181
,I,3,三,サン,名詞-数詞,サン,14499
,I,年,年,ネン,名詞-普通名詞-助数詞可能,ネン,28927
,I,1,一,イチ,名詞-数詞,イチ,2050
,I,2,二,ニ,名詞-数詞,ニ,28181
,I,月,月,ガツ,名詞-普通名詞-助数詞可能,ガツ,8121
,I,）,）,,補助記号-括弧閉,,49
,I, ●,●,,補助記号-一般,,20
,I,6,六,ロク,名詞-数詞,ロク,40932
,I,7,七,ナナ,名詞-数詞,ナナ,27908
,I,0,ゼロ-zero,ゼロ,名詞-数詞,ゼロ,20754
,I,億,億,オク,名詞-数詞,オク,4808
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,パラメータ,パラメーター-parameter,パラメーター,名詞-普通名詞-一般,パラメータ,31017
,I,で,で,デ,助詞-格助詞,デ,25518
,I,構成,構成,コウセイ,名詞-普通名詞-サ変可能,コウセイ,12169
,I,さ,為る,スル,動詞-非自立可能,スル,19537
,I,れる,れる,レル,助動詞,レル,40741
,I,高度,高度,コウド,形状詞-一般,コウド,12282
,I,な,だ,ダ,助動詞,ダ,22916
,I,言語,言語,ゲンゴ,名詞-普通名詞-一般,ゲンゴ,11660
,I,モデル,モデル-model,モデル,名詞-普通名詞-一般,モデル,37817
,B,●,●,,補助記号-一般,,20
,I,英語,英語,エイゴ,名詞-普通名詞-一般,エイゴ,3653
,I,と,と,ト,助詞-格助詞,ト,25826
